id,question,answer,explanation,explanation_summary,explanation_correct,explanation_opposite,explanation_point,category,tags,source,note
ichi-1083,本人が「大丈夫」と言えば、それ以上の介入は不要である。,×,危機介入の優先順位：①安全確保（一人にしない）②専門家への速やかな連絡③本人への安心感の提供。原因分析・根本解決は後回し。「大丈夫」という言葉を額面通りに受け取らない。,,,,,相談・連携・復職,第5章 / 危機対応,労働者からの相談への対応（話の聴き方、情報提供および助言の方法等）,
ichi-1084,危機状況は個人の問題であるため、会社は関与すべきでない。,×,危機介入の優先順位：①安全確保（一人にしない）②専門家への速やかな連絡③本人への安心感の提供。原因分析・根本解決は後回し。「大丈夫」という言葉を額面通りに受け取らない。,,,,,相談・連携・復職,第5章 / 危機対応,労働者からの相談への対応（話の聴き方、情報提供および助言の方法等）,
ichi-1085,かかりつけ医は精神疾患の専門家であるため、精神科より適切な治療ができる。,×,精神科・心療内科への受診に抵抗がある場合、まずかかりつけ医への相談が受診のステップとなりうる。かかりつけ医から精神科・心療内科への紹介という流れが現実的なケースも多い。,,,,,相談・連携・復職,第5章 / 専門家・医療機関への橋渡し,労働者からの相談への対応（話の聴き方、情報提供および助言の方法等）,
ichi-1086,精神科・心療内科への受診に抵抗がある場合、まずかかりつけ医に相談することで受診のハードルが下がる。,○,精神科・心療内科への受診に抵抗がある場合、まずかかりつけ医への相談が受診のステップとなりうる。かかりつけ医から精神科・心療内科への紹介という流れが現実的なケースも多い。,,,,,相談・連携・復職,第5章 / 専門家・医療機関への橋渡し,労働者からの相談への対応（話の聴き方、情報提供および助言の方法等）,
ichi-1087,かかりつけ医への相談は無意味であり、最初から精神科を受診すべきである。,×,精神科・心療内科への受診に抵抗がある場合、まずかかりつけ医への相談が受診のステップとなりうる。かかりつけ医から精神科・心療内科への紹介という流れが現実的なケースも多い。,,,,,相談・連携・復職,第5章 / 専門家・医療機関への橋渡し,労働者からの相談への対応（話の聴き方、情報提供および助言の方法等）,
ichi-1088,かかりつけ医はメンタルヘルス問題は扱わないため、別の窓口を案内すべきである。,×,精神科・心療内科への受診に抵抗がある場合、まずかかりつけ医への相談が受診のステップとなりうる。かかりつけ医から精神科・心療内科への紹介という流れが現実的なケースも多い。,,,,,相談・連携・復職,第5章 / 専門家・医療機関への橋渡し,労働者からの相談への対応（話の聴き方、情報提供および助言の方法等）,
ichi-1089,産業保健スタッフは事業者から求められた場合、すべての相談内容を報告する義務がある。,×,産業医・保健師・看護師・産業カウンセラー等はそれぞれの職業倫理・法令上の守秘義務を負う。本人の同意なき情報提供は原則禁止。生命の危険等の緊急時は例外となる場合がある。,,,,,相談・連携・復職,第6章 / 社内のサポート資源（産業保健スタッフ等）,社内外資源との連携,
ichi-1090,産業保健スタッフには職業上の守秘義務があり、相談内容を本人の同意なく第三者に提供することは原則禁止される。,○,産業医・保健師・看護師・産業カウンセラー等はそれぞれの職業倫理・法令上の守秘義務を負う。本人の同意なき情報提供は原則禁止。生命の危険等の緊急時は例外となる場合がある。,,,,,相談・連携・復職,第6章 / 社内のサポート資源（産業保健スタッフ等）,社内外資源との連携,
ichi-1091,産業保健スタッフの守秘義務は管理監督者からの問い合わせには適用されない。,×,産業医・保健師・看護師・産業カウンセラー等はそれぞれの職業倫理・法令上の守秘義務を負う。本人の同意なき情報提供は原則禁止。生命の危険等の緊急時は例外となる場合がある。,,,,,相談・連携・復職,第6章 / 社内のサポート資源（産業保健スタッフ等）,社内外資源との連携,
ichi-1092,守秘義務はカウンセラーにのみ適用され、産業医・保健師には関係ない。,×,産業医・保健師・看護師・産業カウンセラー等はそれぞれの職業倫理・法令上の守秘義務を負う。本人の同意なき情報提供は原則禁止。生命の危険等の緊急時は例外となる場合がある。,,,,,相談・連携・復職,第6章 / 社内のサポート資源（産業保健スタッフ等）,社内外資源との連携,
ichi-1093,外部EAPは事業場内のスタッフが提供するサービスである。,×,外部EAP（Employee Assistance Program）：事業場外の専門機関が提供。匿名性が高く社内に知られにくいため相談しやすい。カウンセリング・情報提供・職場復帰支援等を提供。費用は通常事業者負担。,,,,,相談・連携・復職,第6章 / 社外のサポート資源,社内外資源との連携,
ichi-1094,外部EAPは事業場外の専門機関が提供し、社内に知られずに相談できる匿名性の高さが利点のひとつである。,○,外部EAP（Employee Assistance Program）：事業場外の専門機関が提供。匿名性が高く社内に知られにくいため相談しやすい。カウンセリング・情報提供・職場復帰支援等を提供。費用は通常事業者負担。,,,,,相談・連携・復職,第6章 / 社外のサポート資源,社内外資源との連携,
